# Wavelength, Scattered Moonlight, Scattered Starlight, Zodiacal Light, Lower Atmosphere, Upper Atmosphere, Airglow/Residual Continuum, 
6.016500000e+02	3.225936940e+02	6.239742976e+00	5.089987135e+01	0.000000000e+00	0.000000000e+00	1.099608225e+02	
6.016600000e+02	3.225632657e+02	6.239063637e+00	5.089713186e+01	0.000000000e+00	0.000000000e+00	1.099491996e+02	
6.016700000e+02	3.221110070e+02	6.230051500e+00	5.083999981e+01	0.000000000e+00	0.000000000e+00	1.098200837e+02	
6.016800000e+02	3.224952695e+02	6.238909003e+00	5.088877971e+01	0.000000000e+00	0.000000000e+00	1.099429291e+02	
6.016900000e+02	3.222787462e+02	6.235894403e+00	5.086007407e+01	0.000000000e+00	0.000000000e+00	1.098983837e+02	
6.017000000e+02	3.223251335e+02	6.238078865e+00	5.086529076e+01	0.000000000e+00	0.000000000e+00	1.099271361e+02	
6.017100000e+02	3.222845945e+02	6.238544692e+00	5.085929277e+01	0.000000000e+00	0.000000000e+00	1.099316583e+02	
6.017200000e+02	3.219040773e+02	6.232286616e+00	5.080944439e+01	0.000000000e+00	0.000000000e+00	1.098413856e+02	
6.017300000e+02	3.212794526e+02	6.221221412e+00	5.072824656e+01	0.000000000e+00	0.000000000e+00	1.096833022e+02	
6.017400000e+02	3.219115727e+02	6.234967126e+00	5.080886072e+01	0.000000000e+00	0.000000000e+00	1.098750908e+02	
6.017500000e+02	3.203169693e+02	6.204797151e+00	5.060308303e+01	0.000000000e+00	0.000000000e+00	1.094475151e+02	
6.017600000e+02	3.214187985e+02	6.227757236e+00	5.074380339e+01	0.000000000e+00	0.000000000e+00	1.097693512e+02	
6.017700000e+02	3.213750873e+02	6.228157798e+00	5.073738925e+01	0.000000000e+00	0.000000000e+00	1.097729577e+02	
6.017800000e+02	3.219133918e+02	6.240077556e+00	5.080601830e+01	0.000000000e+00	0.000000000e+00	1.099389519e+02	
6.017900000e+02	3.218885009e+02	6.240854637e+00	5.080203973e+01	0.000000000e+00	0.000000000e+00	1.099478595e+02	
6.018000000e+02	3.217205869e+02	6.238796387e+00	5.077959782e+01	0.000000000e+00	0.000000000e+00	1.099168055e+02	
6.018100000e+02	3.216875727e+02	6.239412163e+00	5.077456884e+01	0.000000000e+00	0.000000000e+00	1.099234402e+02	
6.018200000e+02	3.217345126e+02	6.241614245e+00	5.077986307e+01	0.000000000e+00	0.000000000e+00	1.099524306e+02	
6.018300000e+02	3.216841820e+02	6.241887428e+00	5.077259949e+01	0.000000000e+00	0.000000000e+00	1.099542356e+02	
6.018400000e+02	3.216285040e+02	6.242054553e+00	5.076464515e+01	0.000000000e+00	0.000000000e+00	1.099545460e+02	
6.018500000e+02	3.215714752e+02	6.242194901e+00	5.075651613e+01	0.000000000e+00	0.000000000e+00	1.099544791e+02	
6.018600000e+02	3.215135285e+02	6.242317053e+00	5.074826836e+01	0.000000000e+00	0.000000000e+00	1.099541557e+02	
6.018700000e+02	3.214468775e+02	6.242266350e+00	5.073889621e+01	0.000000000e+00	0.000000000e+00	1.099513966e+02	
6.018800000e+02	3.213696475e+02	6.242005473e+00	5.072815764e+01	0.000000000e+00	0.000000000e+00	1.099456761e+02	
6.018900000e+02	3.213392015e+02	6.242673962e+00	5.072346074e+01	0.000000000e+00	0.000000000e+00	1.099530511e+02	
6.019000000e+02	3.212813513e+02	6.242798117e+00	5.071522449e+01	0.000000000e+00	0.000000000e+00	1.099527560e+02	
6.019100000e+02	3.212181543e+02	6.242816016e+00	5.070629743e+01	0.000000000e+00	0.000000000e+00	1.099509638e+02	
6.019200000e+02	3.210984608e+02	6.241710890e+00	5.069007414e+01	0.000000000e+00	0.000000000e+00	1.099333483e+02	
6.019300000e+02	3.211009211e+02	6.243033917e+00	5.068962576e+01	0.000000000e+00	0.000000000e+00	1.099499452e+02	
6.019400000e+02	3.210495728e+02	6.243287452e+00	5.068222839e+01	0.000000000e+00	0.000000000e+00	1.099514730e+02	
6.019500000e+02	3.209923366e+02	6.243423934e+00	5.067407028e+01	0.000000000e+00	0.000000000e+00	1.099513515e+02	
6.019600000e+02	3.209339427e+02	6.243537408e+00	5.066576241e+01	0.000000000e+00	0.000000000e+00	1.099509060e+02	
6.019700000e+02	3.208712965e+02	6.243566276e+00	5.065690502e+01	0.000000000e+00	0.000000000e+00	1.099492685e+02	
6.019800000e+02	3.207941525e+02	6.243306577e+00	5.064617478e+01	0.000000000e+00	0.000000000e+00	1.099435658e+02	
6.019900000e+02	3.207200483e+02	6.243107287e+00	5.063583701e+01	0.000000000e+00	0.000000000e+00	1.099387143e+02	
6.020000000e+02	3.206513061e+02	6.243014663e+00	5.062619159e+01	0.000000000e+00	0.000000000e+00	1.099353657e+02	
6.020100000e+02	3.206348103e+02	6.243962402e+00	5.062329424e+01	0.000000000e+00	0.000000000e+00	1.099466727e+02	
6.020200000e+02	3.204246220e+02	6.241053322e+00	5.059538261e+01	0.000000000e+00	0.000000000e+00	1.099036481e+02	
6.020300000e+02	3.204800778e+02	6.243433595e+00	5.060177407e+01	0.000000000e+00	0.000000000e+00	1.099351360e+02	
6.020400000e+02	3.204648130e+02	6.244406449e+00	5.059903540e+01	0.000000000e+00	0.000000000e+00	1.099467960e+02	
6.020500000e+02	3.204062194e+02	6.244516102e+00	5.059069960e+01	0.000000000e+00	0.000000000e+00	1.099462968e+02	
6.020600000e+02	3.203380029e+02	6.244433931e+00	5.058112042e+01	0.000000000e+00	0.000000000e+00	1.099430956e+02	
6.020700000e+02	3.201822784e+02	6.242607315e+00	5.056023874e+01	0.000000000e+00	0.000000000e+00	1.099153234e+02	
6.020800000e+02	3.191799440e+02	6.223947466e+00	5.043027542e+01	0.000000000e+00	0.000000000e+00	1.096503673e+02	
6.020900000e+02	3.200927018e+02	6.243376432e+00	5.054713086e+01	0.000000000e+00	0.000000000e+00	1.099220704e+02	
6.021000000e+02	3.201089440e+02	6.244978687e+00	5.054846063e+01	0.000000000e+00	0.000000000e+00	1.099425939e+02	
6.021100000e+02	3.200606704e+02	6.245294374e+00	5.054145676e+01	0.000000000e+00	0.000000000e+00	1.099449965e+02	
